sequence,accelx,accely,accelz,event
482,0.47,0.13,0.86,0
483,0.47,0.13,0.87,0
484,0.47,0.13,0.87,0
485,0.46,0.13,0.87,0
486,0.47,0.13,0.87,0
487,0.46,0.13,0.87,0
488,0.47,0.13,0.87,0
489,0.46,0.13,0.86,0
490,0.47,0.13,0.87,0
491,0.47,0.14,0.87,0
492,0.46,0.13,0.87,0
493,0.46,0.12,0.87,0
494,0.46,0.13,0.87,0
495,0.47,0.13,0.87,0
496,0.47,0.13,0.88,0
497,0.46,0.13,0.87,0
498,0.46,0.13,0.87,0
499,0.47,0.13,0.87,0
500,0.46,0.13,0.87,0
501,0.46,0.13,0.86,0
502,0.47,0.13,0.87,0
503,0.47,0.13,0.87,0
504,0.46,0.13,0.87,0
505,0.46,0.13,0.86,0
506,0.47,0.13,0.87,0
507,0.47,0.13,0.87,0
508,0.47,0.12,0.87,0
509,0.46,0.13,0.87,0
510,0.46,0.12,0.87,0
511,0.47,0.12,0.87,0
512,0.47,0.13,0.87,0
513,0.47,0.13,0.87,0
514,0.47,0.13,0.87,0
515,0.46,0.12,0.87,0
516,0.46,0.12,0.86,0
517,0.47,0.12,0.87,0
518,0.47,0.13,0.87,0
519,0.47,0.13,0.87,0
520,0.46,0.13,0.87,0
521,0.46,0.12,0.87,0
522,0.46,0.13,0.88,0
523,0.46,0.13,0.87,0
524,0.47,0.13,0.87,0
525,0.47,0.13,0.87,0
526,0.46,0.13,0.87,0
527,0.46,0.13,0.86,0
528,0.47,0.13,0.87,0
529,0.47,0.13,0.87,0
530,0.47,0.13,0.87,0
531,0.47,0.14,0.87,0
532,0.47,0.13,0.87,0
533,0.47,0.14,0.87,0
534,0.47,0.14,0.87,0
535,0.46,0.14,0.87,0
536,0.47,0.16,0.87,0
537,0.47,0.16,0.88,0
538,0.47,0.15,0.87,0
539,0.46,0.15,0.87,0
540,0.46,0.15,0.87,0
541,0.46,0.15,0.86,0
542,0.46,0.14,0.86,0
543,0.46,0.14,0.87,0
544,0.46,0.14,0.87,0
545,0.46,0.14,0.87,0
546,0.46,0.16,0.87,0
547,0.46,0.14,0.88,0
548,0.46,0.14,0.87,0
549,0.46,0.14,0.87,0
550,0.46,0.12,0.88,0
551,0.46,0.13,0.88,0
552,0.46,0.13,0.87,0
553,0.46,0.14,0.87,0
554,0.46,0.16,0.88,0
555,0.46,0.16,0.87,0
556,0.46,0.15,0.87,0
557,0.46,0.15,0.87,0
558,0.46,0.16,0.87,0
559,0.46,0.16,0.87,0
560,0.46,0.14,0.87,0
561,0.46,0.14,0.87,0
562,0.46,0.14,0.87,0
563,0.46,0.14,0.87,0
564,0.46,0.14,0.88,0
565,0.46,0.15,0.87,0
566,0.46,0.15,0.88,0
567,0.46,0.14,0.87,0
568,0.46,0.15,0.87,0
569,0.46,0.15,0.87,0
570,0.46,0.15,0.87,0
571,0.46,0.14,0.87,0
572,0.46,0.15,0.88,0
573,0.46,0.15,0.88,0
574,0.46,0.14,0.88,0
575,0.46,0.14,0.88,0
576,0.46,0.15,0.87,0
577,0.46,0.14,0.87,0
578,0.46,0.14,0.87,0
579,0.46,0.13,0.87,0
580,0.46,0.13,0.87,0
581,0.46,0.13,0.87,0
582,0.46,0.14,0.88,0
583,0.46,0.13,0.88,0
584,0.46,0.14,0.88,0
585,0.46,0.13,0.88,0
586,0.46,0.14,0.88,0
587,0.46,0.15,0.87,0
588,0.46,0.14,0.87,0
589,0.46,0.15,0.87,0
590,0.46,0.15,0.88,0
591,0.46,0.14,0.88,0
592,0.46,0.13,0.88,0
593,0.46,0.14,0.88,0
594,0.46,0.13,0.87,0
595,0.46,0.13,0.87,0
596,0.46,0.13,0.87,0
597,0.46,0.14,0.88,0
598,0.46,0.14,0.88,0
599,0.46,0.14,0.87,0
600,0.46,0.15,0.88,0
601,0.46,0.14,0.88,0
602,0.46,0.14,0.87,0
603,0.46,0.14,0.87,0
604,0.46,0.13,0.87,0
605,0.46,0.13,0.87,0
606,0.46,0.14,0.87,0
607,0.46,0.14,0.88,0
608,0.46,0.13,0.87,0
609,0.46,0.14,0.88,0
610,0.46,0.14,0.88,0
611,0.46,0.14,0.87,0
612,0.46,0.14,0.87,0
613,0.46,0.14,0.87,0
614,0.46,0.14,0.87,0
615,0.46,0.13,0.88,0
616,0.46,0.13,0.87,0
617,0.46,0.14,0.87,0
618,0.46,0.14,0.88,0
619,0.46,0.13,0.88,0
620,0.46,0.14,0.88,0
621,0.46,0.14,0.88,0
622,0.46,0.14,0.88,0
623,0.46,0.14,0.87,0
624,0.46,0.14,0.87,0
625,0.46,0.14,0.88,0
626,0.46,0.14,0.87,0
627,0.46,0.14,0.87,0
628,0.46,0.14,0.88,0
629,0.46,0.14,0.88,0
630,0.46,0.14,0.88,0
631,0.46,0.14,0.88,0
632,0.46,0.14,0.87,0
633,0.46,0.14,0.88,0
634,0.46,0.14,0.87,0
635,0.46,0.14,0.88,0
636,0.46,0.14,0.88,0
637,0.46,0.14,0.87,0
638,0.46,0.14,0.87,0
639,0.46,0.14,0.87,0
640,0.46,0.14,0.87,0
641,0.46,0.14,0.87,0
642,0.46,0.14,0.88,0
643,0.46,0.14,0.88,0
644,0.46,0.14,0.88,0
645,0.46,0.14,0.88,0
646,0.46,0.15,0.88,0
647,0.46,0.14,0.87,0
648,0.46,0.14,0.87,0
649,0.46,0.14,0.87,0
650,0.46,0.14,0.87,0
651,0.46,0.14,0.88,0
652,0.46,0.13,0.88,0
653,0.46,0.13,0.88,0
654,0.46,0.14,0.89,0
655,0.46,0.14,0.87,0
656,0.46,0.14,0.87,0
657,0.46,0.14,0.87,0
658,0.46,0.14,0.87,0
659,0.46,0.14,0.87,0
660,0.46,0.14,0.88,0
661,0.46,0.14,0.88,0
662,0.46,0.13,0.88,0
663,0.46,0.14,0.88,0
664,0.46,0.13,0.88,0
665,0.46,0.14,0.87,0
666,0.46,0.14,0.87,0
