sequence,accelx,accely,accelz,event
755,0.79,-0.03,0.59,0
756,0.78,-0.03,0.6,0
757,0.79,-0.03,0.6,0
758,0.79,-0.03,0.6,0
759,0.79,-0.04,0.6,0
760,0.79,-0.03,0.6,0
761,0.8,-0.03,0.6,0
762,0.79,-0.03,0.59,0
763,0.79,-0.03,0.59,0
764,0.78,-0.04,0.6,0
765,0.8,-0.03,0.6,0
766,0.81,-0.03,0.6,0
767,0.8,-0.04,0.6,0
768,0.78,-0.04,0.59,0
769,0.81,-0.03,0.59,0
770,0.79,-0.04,0.59,0
771,0.79,-0.04,0.6,0
772,0.79,-0.04,0.59,0
773,0.81,-0.04,0.59,0
774,0.8,-0.04,0.6,0
775,0.79,-0.04,0.6,0
776,0.8,-0.03,0.59,0
777,0.8,-0.04,0.59,0
778,0.79,-0.04,0.59,0
779,0.8,-0.04,0.59,0
780,0.79,-0.04,0.6,0
781,0.8,-0.04,0.6,0
782,0.81,-0.04,0.6,0
783,0.79,-0.04,0.59,0
784,0.79,-0.04,0.59,0
785,0.8,-0.04,0.59,0
786,0.8,-0.04,0.59,0
787,0.79,-0.04,0.59,0
788,0.79,-0.04,0.6,0
789,0.81,-0.04,0.59,0
790,0.79,-0.03,0.59,0
791,0.79,-0.04,0.6,0
792,0.8,-0.04,0.59,0
793,0.8,-0.03,0.6,0
794,0.79,-0.04,0.59,0
795,0.8,-0.03,0.59,0
796,0.79,-0.04,0.59,0
797,0.79,-0.04,0.6,0
798,0.8,-0.04,0.59,0
799,0.81,-0.04,0.59,0
800,0.79,-0.04,0.6,0
801,0.8,-0.04,0.59,0
802,0.8,-0.04,0.59,0
803,0.79,-0.04,0.59,0
804,0.8,-0.04,0.59,0
805,0.8,-0.05,0.6,0
806,0.8,-0.04,0.59,0
807,0.8,-0.04,0.59,0
808,0.8,-0.04,0.59,0
809,0.79,-0.04,0.59,0
810,0.79,-0.04,0.59,0
811,0.81,-0.04,0.59,0
812,0.8,-0.04,0.59,0
813,0.79,-0.04,0.59,0
814,0.8,-0.04,0.59,0
815,0.8,-0.04,0.59,0
816,0.8,-0.04,0.59,0
817,0.81,-0.04,0.59,0
818,0.79,-0.04,0.59,0
819,0.8,-0.04,0.59,0
820,0.8,-0.04,0.59,0
821,0.8,-0.04,0.59,0
822,0.81,-0.04,0.59,0
